"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"75990118547","Cocteleria Gimlet","#","C","Santaló","46","46","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.396125","2.145396","428558.199","4583084.52","428650.114","4583285.464","932015306","Tel.","","","","","","","",
"75990121093","Bar musical Eldorado","#","Pl","Sol","4","4","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401506","2.156943","429529.298","4583672.492","429621.222","4583873.441","932389767","Tel.","","01/01","31/12","0011110","17:00:00","23:59:00"," ",
"75990121093","Bar musical Eldorado","#","Pl","Sol","4","4","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401506","2.156943","429529.298","4583672.492","429621.222","4583873.441","932389767","Tel.","","01/01","31/12","1100111","17:00:00","02:30:00"," ",
"75990121093","Bar musical Eldorado","#","Pl","Sol","4","4","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401506","2.156943","429529.298","4583672.492","429621.222","4583873.441","932389767","Tel.","","01/01","31/12","1111001","12:00:00","03:00:00"," ",
"75990121097","Bar musical Woody","#","Pl","Sol","7","7","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401788","2.157","429534.384","4583703.767","429626.308","4583904.717","934152238","Tel.","","","","","","","",
"75990123322","Elephant Restaurant & Lounge Club","#","C","Pau Claris","92","92","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.390276","2.170604","430659.256","4582414.716","430751.19","4582615.654","933340258","Tel.","","01/01","31/12","1000011","19:00:00","02:30:00"," ",
"75990123322","Elephant Restaurant & Lounge Club","#","C","Pau Claris","92","92","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.390276","2.170604","430659.256","4582414.716","430751.19","4582615.654","933340258","Tel.","","01/01","31/12","1111101","19:00:00","03:00:00"," ",
"75990127095","Discoteca Sutton The Club","#","C","Tuset","13","13","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396013","2.151728","429087.372","4583066.896","429179.292","4583267.84","667432759","Tel.","","01/01","31/12","1100111","00:00:00","05:00:00"," ",
"75990127095","Discoteca Sutton The Club","#","C","Tuset","13","13","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396013","2.151728","429087.372","4583066.896","429179.292","4583267.84","667432759","Tel.","","01/01","31/12","1111001","00:00:00","06:00:00"," ",
"75990127095","Discoteca Sutton The Club","#","C","Tuset","13","13","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396013","2.151728","429087.372","4583066.896","429179.292","4583267.84","616359625","Administració","","01/01","31/12","1100111","00:00:00","05:00:00"," ",
"75990127095","Discoteca Sutton The Club","#","C","Tuset","13","13","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396013","2.151728","429087.372","4583066.896","429179.292","4583267.84","616359625","Administració","","01/01","31/12","1111001","00:00:00","06:00:00"," ",
"75990129129","Bar Musical Cafè de les Arts","#","C","València","234","234","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.390288","2.160288","429796.827","4582424.408","429888.754","4582625.346","934545838","Tel.","","","","","","","",
"75990129349","Bar Musical Les Qents Que J'aime","#","C","València","286","286","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.393738","2.16487","430183.62","4582803.679","430275.55","4583004.62","932156879","Tel.","","","","","","","",
"75990131581","Bar L'Antiquari","#","C","Veguer","13","13","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.383945","2.177521","431230.879","4581706.384","431322.819","4581907.316","934619589","Tel.","","","","","","","",
"75990131581","Bar L'Antiquari","#","C","Veguer","13","13","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.383945","2.177521","431230.879","4581706.384","431322.819","4581907.316","933100435","Tel.","","","","","","","",
"75990145637","Bar Musical London Bar","#","C","Nou de la Rambla","34","34","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378149","2.173188","430862.507","4581066.315","430954.444","4581267.241","938082187","Tel.","","01/01","31/12","0000000","19:00:00","03:00:00"," ",
"75990146806","Bar musical New Chaps","#","Av","Diagonal","365","365","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.397146","2.162811","430015.145","4583183.637","430107.073","4583384.582","932155365","Tel.","","","","","","","",
"75990150522","Bar musical El Col·leccionista","#","C","Torrent de les Flors","46","46","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.405928","2.160606","429840.234","4584160.421","429932.16","4584361.375","932191380","Tel.","","01/01","31/12","1110001","21:00:00","03:00:00"," ",
"75990157647","Sala Bóveda","#","C","Roc Boronat","33","33","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.398442","2.200082","433132.113","4583298.08","433224.07","4583499.027","933091315","Tel.","","","","","","","",
"75990157647","Sala Bóveda","#","C","Roc Boronat","33","33","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.398442","2.200082","433132.113","4583298.08","433224.07","4583499.027","933004192","Tel.","Premsa i Comunicació","","","","","","",
"75990159282","Bar musical Sabor Cubano *Francisco Giner","#","C","Francisco Giner","32","32","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.399399","2.158963","429695.913","4583436.891","429787.838","4583637.838","674993075","Tel.","","","","","","","",
"75990162835","Bar musical Ceferino","#","C","Pamplona","88","88","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.396914","2.191309","432397.159","4583135.26","432489.109","4583336.205","933099593","Tel.","","","","","","","",
"75990163301","Bar musical Pastís","#","C","Santa Mònica","4","4","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377361","2.175167","431027.101","4580977.292","431119.039","4581178.217","933187980","Tel.","","","","","","","",
"75990165912","Restaurant Cómico-Cómico","#","C","Aribau","87","87","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.389636","2.157564","429568.352","4582354.143","429660.276","4582555.08","649445550","Tel.","","01/01","31/12","1111001","21:00:00","02:30:00"," ",
"75990169221","Bar Musical Club Mix","#","C","Comerç","21","21","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.386487","2.182534","431652.75","4581984.551","431744.694","4582185.485","933194696","Tel.","","","","","","","",
"75990169221","Bar Musical Club Mix","#","C","Comerç","21","21","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.386487","2.182534","431652.75","4581984.551","431744.694","4582185.485","659117764","Tel.","","","","","","","",
"75990171294","Discoteca Metro","#","C","Sepúlveda","185","185","10","Sant Antoni","02","Eixample","08011","019","BARCELONA","41.384053","2.163438","430053.507","4581729.563","430145.436","4581930.494","933235227","Tel.","","01/01","31/12","0000000","00:15:00","05:30:00"," ",
"75990173036","Bar musical Merbeyé","#","Pl","Doctor Andreu","1","1","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08035","019","BARCELONA","41.416304","2.131425","427412.685","4585336.36","427504.589","4585537.324","934179279","Tel.","","","","","","","",
"75990174460","Sala Plataforma","#","C","Nou de la Rambla","145","145","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.372921","2.168012","430424.121","4580490.114","430516.054","4580691.034","933290029","Tel.","","","","","","","",
"75990174513","Dome Club Barcelona","#","C","Rambla","33","33","01","el Raval","01","Ciutat Vella","08002","019","BARCELONA","41.379049","2.1749","431006.547","4581164.907","431098.485","4581365.833","933016289","Tel.","","","","","","","",
"75990174572","Cocteleria Boadas","#","C","Tallers","1","1","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.384698","2.17017","430617.09","4581795.764","430709.024","4581996.696","933189592","Tel.","","","","","","","",
"75990176444","Bar musical New Fizz Barcelona","#","C","Balmes","83","83","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.391022","2.160247","429794.207","4582505.875","429886.133","4582706.814","606880101","Tel.","","01/01","31/12","1000101","20:00:00","03:00:00"," ",
"75990177420","Discoteca Karma","#","Pl","Reial","10","10","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380246","2.175621","431068.134","4581297.23","431160.073","4581498.158","933025680","Tel.","","01/01","31/12","1000000","00:00:00","05:00:00"," ",
"75990210217","Bar Musical El Cangrejo","#","C","Montserrat","9","9","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377306","2.174924","431006.789","4580971.329","431098.727","4581172.254","933012978","Tel.","","","","","","","",
"75990210235","Bar Musical Samba Brasil *Horta","#","C","Santes Creus","20","20","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.430055","2.16212","429992.727","4586837.806","430084.654","4587038.785","655190112","Tel.","","","","","","","",
"75990210375","Big Bang Bar","#","C","Botella","7","7","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.379131","2.165969","430259.838","4581181.138","430351.769","4581382.064","934432813","Tel.","","","","","","","",
"75990210498","Bar musical Marley","#","C","Joan Torras","25","25","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437846","2.191704","432472.612","4587679.237","432564.562","4587880.224","","No tenen telèfon","","","","","","","",
"75990210543","Cocteleria Stinger","#","C","Còrsega","340","340","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.39772","2.16109","429871.913","4583248.788","429963.84","4583449.733","932177187","Tel.","","","","","","","",
"75990212297","Discoteca Arena","#","C","Balmes","32","32","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.388494","2.163955","430101.473","4582222.254","430193.402","4582423.19","934878342","Tel.","","01/01","31/12","0000111","00:30:00","05:00:00"," ",
"75990212297","Discoteca Arena","#","C","Balmes","32","32","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.388494","2.163955","430101.473","4582222.254","430193.402","4582423.19","934878342","Tel.","","01/01","31/12","1111000","00:30:00","06:00:00"," ",
"75990217323","Ideal Cocktail's Bar","#","C","Aribau","89","89","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.389693","2.157488","429562.083","4582360.621","429654.007","4582561.558","934531028","Tel.","","","","","","","",
"75990225831","Bar musical La Trabanqueta","#","C","Mallorca","329","329","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.398261","2.168236","430469.858","4583303.146","430561.79","4583504.092","933400066","Tel.","","","","","","","",
"75990263715","Discoteca Otto Zutz","#","C","Lincoln","15","15","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.400431","2.150014","428948.959","4583558.824","429040.877","4583759.772","932380677","Fax","","","","","","","",
"75990263715","Discoteca Otto Zutz","#","C","Lincoln","15","15","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.400431","2.150014","428948.959","4583558.824","429040.877","4583759.772","932380722","Administració","","","","","","","",
"75990264956","Cafeteria restaurant Comillas","#","C","Muntaner","190","190","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392766","2.151521","429066.598","4582706.613","429158.518","4582907.553","932019946","Tel.","","","","","","","",
"75990271886","Sala Vivaldi","#","C","Llança","5","5","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.37558","2.15134","429032.715","4580798.809","429124.635","4580999.732","934231046","Tel.","","01/01","31/12","1000110","21:00:00","02:00:00"," ",
"75990271886","Sala Vivaldi","#","C","Llança","5","5","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.37558","2.15134","429032.715","4580798.809","429124.635","4580999.732","934231046","Tel.","","01/01","31/12","1111001","21:30:00","04:30:00"," ",
"75990272030","Bar musical Inercia","#","C","Aribau","124","124","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391197","2.155866","429428.103","4582528.811","429520.026","4582729.75","647379544","Tel.","","","","","","","",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Tel.","","01/01","31/12","0111111","18:15:00","22:30:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Tel.","","01/01","31/12","1001111","18:15:00","03:30:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Tel.","","01/01","31/12","1110111","18:15:00","11:00:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Tel.","","01/01","31/12","1111001","19:00:00","21:45:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Tel.","","01/01","31/12","1111001","23:30:00","05:30:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Tel.","","01/01","31/12","1111110","18:00:00","04:00:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Fax","","01/01","31/12","0111111","18:15:00","22:30:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Fax","","01/01","31/12","1001111","18:15:00","03:30:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Fax","","01/01","31/12","1110111","18:15:00","11:00:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Fax","","01/01","31/12","1111001","19:00:00","21:45:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Fax","","01/01","31/12","1111001","23:30:00","05:30:00"," ",
"75990274772","Sala de ball Marabú","#","G.V.","Corts Catalanes","419","419","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.377779","2.152332","429118.109","4581042.067","429210.03","4581242.992","934231561","Fax","","01/01","31/12","1111110","18:00:00","04:00:00"," ",
"75990279814","Bar Musical The Daily Telegraph","#","C","Pau Claris","139","139","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.393657","2.165768","430258.575","4582793.93","430350.506","4582994.871","932151779","Tel.","","","","","","","",
"75990281100","Sala Soda Acústic","#","C","Guilleries","6","6","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.403109","2.157021","429537.588","4583850.347","429629.512","4584051.298","930 165 590","Tel.","","01/01","31/12","1100110","20:30:00","02:30:00"," ",
"75990281100","Sala Soda Acústic","#","C","Guilleries","6","6","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.403109","2.157021","429537.588","4583850.347","429629.512","4584051.298","930 165 590","Tel.","","01/01","31/12","1111001","21:00:00","03:00:00"," ",
"75990292800","Bar Cafeteria Cinemateca","#","C","Pau Claris","120","120","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.392358","2.167852","430431.453","4582648.115","430523.385","4582849.055","934883130","Tel.","","","","","","","",
"75990292924","Bar musical Mediterráneo","#","C","Balmes","129","129","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08008","019","BARCELONA","41.392921","2.157736","429586.322","4582718.723","429678.246","4582919.663","","No tenen telèfon","","","","","","","",
"75990303269","Discoteca Oak Barcelona","#","C","Rosselló","208","208","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.393648","2.157975","429607.119","4582799.263","429699.044","4583000.204","687234376","Tel.","","01/01","31/12","1110001","23:59:00","05:00:00"," ",
"75990303269","Discoteca Oak Barcelona","#","C","Rosselló","208","208","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.393648","2.157975","429607.119","4582799.263","429699.044","4583000.204","663392799","Tel.","","01/01","31/12","1110001","23:59:00","05:00:00"," ",
"75990331366","Restaurant La Bodeguita del Poble *Poble Espanyol","#","Av","Francesc Ferrer i Guàrdia","25","25","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369148","2.146751","428641.975","4580088.441","428733.892","4580289.357","934246110","Tel.","","","","","","","",
"75990331366","Restaurant La Bodeguita del Poble *Poble Espanyol","#","Av","Francesc Ferrer i Guàrdia","25","25","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369148","2.146751","428641.975","4580088.441","428733.892","4580289.357","620092756","Tel.","","","","","","","",
"75990331543","Bar Cocteleria El Born","#","Pg","Born","26","26","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384799","2.18299","431689.097","4581796.861","431781.041","4581997.794","933195333","Tel.","","","","","","","",
"75990331974","Bar Restaurant La Fourmi","#","C","Milà i Fontanals","58","58","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401927","2.161688","429926.404","4583715.375","430018.331","4583916.325","932133052","Tel.","","01/01","31/12","0000111","09:00:00","01:30:00"," ",
"75990331974","Bar Restaurant La Fourmi","#","C","Milà i Fontanals","58","58","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401927","2.161688","429926.404","4583715.375","430018.331","4583916.325","932133052","Tel.","","01/01","31/12","1111101","10:00:00","03:00:00"," ",
"75990331974","Bar Restaurant La Fourmi","#","C","Milà i Fontanals","58","58","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401927","2.161688","429926.404","4583715.375","430018.331","4583916.325","932133052","Tel.","","01/01","31/12","1111110","10:00:00","01:30:00"," ",
"75990331974","Bar Restaurant La Fourmi","#","C","Alba","2","2","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402009","2.161768","429933.174","4583724.405","430025.101","4583925.355","932133052","Tel.","","01/01","31/12","0000111","09:00:00","01:30:00"," ",
"75990331974","Bar Restaurant La Fourmi","#","C","Alba","2","2","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402009","2.161768","429933.174","4583724.405","430025.101","4583925.355","932133052","Tel.","","01/01","31/12","1111101","10:00:00","03:00:00"," ",
"75990331974","Bar Restaurant La Fourmi","#","C","Alba","2","2","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402009","2.161768","429933.174","4583724.405","430025.101","4583925.355","932133052","Tel.","","01/01","31/12","1111110","10:00:00","01:30:00"," ",
"75990331992","Bar musical Juan Sebastián Bar","#","C","Comte Borrell","296","296","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.389667","2.146561","428648.528","4582366.637","428740.444","4582567.574","673829219","Tel.","","","","","","","",
"75990334360","Sala Tarantos","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933041210","Tel.","","01/01","31/12","0000000","20:00:00","23:00:00","Flamenc en directe",
"75990334360","Sala Tarantos","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933041210","Tel.","","01/01","31/12","1111111","23:30:00","03:00:00","Discoteca",
"75990334360","Sala Tarantos","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933150221","Fax","","01/01","31/12","0000000","20:00:00","23:00:00","Flamenc en directe",
"75990334360","Sala Tarantos","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933150221","Fax","","01/01","31/12","1111111","23:30:00","03:00:00","Discoteca",
"75990334360","Sala Tarantos","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933191789","Reserves","","01/01","31/12","0000000","20:00:00","23:00:00","Flamenc en directe",
"75990334360","Sala Tarantos","#","Pl","Reial","17","17","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379735","2.175294","431040.23","4581240.711","431132.168","4581441.638","933191789","Reserves","","01/01","31/12","1111111","23:30:00","03:00:00","Discoteca",
"75990334365","Restaurant Tablao de Carmen *Poble Espanyol","#","Av","Francesc Ferrer i Guàrdia","13","27","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369148","2.146751","428641.975","4580088.441","428733.892","4580289.357","933256895","Tel.","","01/01","31/12","0111111","09:00:00","22:30:00"," ",
"75990334365","Restaurant Tablao de Carmen *Poble Espanyol","#","Av","Francesc Ferrer i Guàrdia","13","27","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.369148","2.146751","428641.975","4580088.441","428733.892","4580289.357","933256895","Tel.","","01/01","31/12","1000000","18:15:00","22:30:00"," ",
"75990341591","Bar Musical Jazzpetit","#","C","Provença","181","181","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391037","2.156398","429472.421","4582510.644","429564.344","4582711.582","608794392","Tel.","","","","","","","",
"75990348434","Bar Café del Born Nou","#","Pl","Comercial","10","10","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385149","2.18366","431745.439","4581835.162","431837.384","4582036.095","932683272","Tel.","","","","","","","",
"75990348434","Bar Café del Born Nou","#","Pl","Comercial","10","10","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385149","2.18366","431745.439","4581835.162","431837.384","4582036.095","937608285","Tel.","","","","","","","",
"75990348460","Restaurant Cocteleria Belvedere","#","Ptge","Mercader","3","3","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.392867","2.159528","429736.039","4582711.274","429827.965","4582912.214","932159088","Tel.","","01/01","31/12","0000011","13:30:00","02:00:00"," ",
"75990352099","Bikini Barcelona","#","Av","Diagonal","547","547","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.389745","2.135407","427716.066","4582384.548","427807.973","4582585.485","933220800","Tel.","","01/01","31/12","1110000","00:00:00","05:00:00"," ",
"75990352099","Bikini Barcelona","#","Av","Diagonal","547","547","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.389745","2.135407","427716.066","4582384.548","427807.973","4582585.485","933220005","Tel.","Contestador","01/01","31/12","1110000","00:00:00","05:00:00"," ",
"75990352099","Bikini Barcelona","#","Av","Diagonal","547","547","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.389745","2.135407","427716.066","4582384.548","427807.973","4582585.485","933220900","Fax","","01/01","31/12","1110000","00:00:00","05:00:00"," ",
"75990355982","Solange Cocktails & Luxury Spirits","#","C","Aribau","143","143","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392264","2.154033","429276.052","4582648.859","429367.974","4582849.799","931643625","Tel.","","01/01","31/12","0000000","18:00:00","02:30:00"," ",
"75990356127","Discoteca Distrito Diagonal","#","Av","Diagonal","442","442","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.397083","2.16073","429841.096","4583178.351","429933.023","4583379.296","","No tenen telèfon","","01/01","31/12","1111001","00:00:00","04:00:00"," ",
"75990363296","Cocteleria Stereo 18","#","Pg","Born","18","18","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.384507","2.182817","431674.336","4581764.528","431766.28","4581965.46","618634291","Tel.","","","","","","","",
"75990363427","Discoteca Nick","#","Av","Madrid","160","160","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.380282","2.131202","427353.949","4581337.434","427445.853","4581538.361","661886508","Reserves","","01/01","31/12","0000111","23:30:00","06:00:00"," ",
"75990363427","Discoteca Nick","#","Av","Madrid","160","160","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.380282","2.131202","427353.949","4581337.434","427445.853","4581538.361","661886508","Reserves","","01/01","31/12","1111000","22:00:00","05:00:00"," ",
"75990363427","Discoteca Nick","#","Av","Madrid","160","160","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.380282","2.131202","427353.949","4581337.434","427445.853","4581538.361","933303947","Tel.","","01/01","31/12","0000111","23:30:00","06:00:00"," ",
"75990363427","Discoteca Nick","#","Av","Madrid","160","160","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.380282","2.131202","427353.949","4581337.434","427445.853","4581538.361","933303947","Tel.","","01/01","31/12","1111000","22:00:00","05:00:00"," ",
"75990364728","Sala Almo2bar","#","C","Bruniquer","59","61","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.40564","2.162131","429967.397","4584127.17","430059.325","4584328.124","932199345","Tel.","","01/01","31/12","0000000","23:00:00","05:00:00"," ",
"75990368466","Sala Almodobar","#","C","Grassot","36","36","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.403615","2.167571","430419.932","4583898.066","430511.864","4584099.018","932073855","Tel.","","01/01","31/12","1100001","23:00:00","06:00:00"," ",
"75990405246","Karaoke Weekend","#","C","Diputació","365","365","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.396407","2.174857","431021.372","4583092.028","431113.31","4583292.972","932465507","Tel.","","","","","","","",
"75990405384","Discoteca Moog","#","C","Arc del Teatre","3","3","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378102","2.175029","431016.334","4581059.664","431108.272","4581260.59","934125246","Fax","","","","","","","",
"75990405384","Discoteca Moog","#","C","Arc del Teatre","3","3","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378102","2.175029","431016.334","4581059.664","431108.272","4581260.59","933191789","Administració","","","","","","","",
