"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92086004112","Museu de la Música  -  L'Auditori","#","C","Lepant","150","150","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.398398","2.184893","431862.407","4583305.021","431954.352","4583505.968","932563650","Centraleta","","01/01","31/12","1111100","10:00:00","19:00:00"," ",
"92086004112","Museu de la Música  -  L'Auditori","#","C","Lepant","150","150","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.398398","2.184893","431862.407","4583305.021","431954.352","4583505.968","932563650","Centraleta","","01/01","31/12","","10:00:00","19:00:00"," ",
"92086004112","Museu de la Música  -  L'Auditori","#","C","Lepant","150","150","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.398398","2.184893","431862.407","4583305.021","431954.352","4583505.968","932563650","Centraleta","","01/01","31/12","","10:00:00","19:00:00"," ",
"92086004112","Museu de la Música  -  L'Auditori","#","C","Lepant","150","150","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.398398","2.184893","431862.407","4583305.021","431954.352","4583505.968","932563650","Centraleta","","01/01","31/12","","10:00:00","19:00:00"," ",
"92086004112","Museu de la Música  -  L'Auditori","#","C","Lepant","150","150","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.398398","2.184893","431862.407","4583305.021","431954.352","4583505.968","932563650","Centraleta","","01/01","31/12","","10:00:00","19:00:00"," ",
"92086004112","Museu de la Música  -  L'Auditori","#","C","Lepant","150","150","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.398398","2.184893","431862.407","4583305.021","431954.352","4583505.968","932563650","Centraleta","","01/01","31/12","1111111","10:00:00","15:00:00","null",
"92086004112","Museu de la Música  -  L'Auditori","#","C","Lepant","150","150","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.398398","2.184893","431862.407","4583305.021","431954.352","4583505.968","932563650","Centraleta","","01/01","31/12","","10:00:00","15:00:00","null",
"92086004178","Associació Numismàtica Espanyola","Biblioteca","C","Diputació","297","297","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.392241","2.169295","430551.935","4582633.91","430643.868","4582834.85","933189062","Fax","","01/01","31/12","0000011","16:30:00","20:00:00"," ",
"92086004178","Associació Numismàtica Espanyola","Biblioteca","C","Diputació","297","297","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.392241","2.169295","430551.935","4582633.91","430643.868","4582834.85","933189062","Fax","","01/01","31/12","0000011","10:00:00","13:30:00"," ",
"92086004178","Associació Numismàtica Espanyola","Biblioteca","C","Diputació","297","297","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.392241","2.169295","430551.935","4582633.91","430643.868","4582834.85","933188245","Tel.","","01/01","31/12","0000011","16:30:00","20:00:00"," ",
"92086004178","Associació Numismàtica Espanyola","Biblioteca","C","Diputació","297","297","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.392241","2.169295","430551.935","4582633.91","430643.868","4582834.85","933188245","Tel.","","01/01","31/12","0000011","10:00:00","13:30:00"," ",
"92086004222","Il·lustre Col·legi de l'Advocacia de Barcelona","Biblioteca","C","Mallorca","283","283","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.395658","2.164777","430177.881","4583016.938","430269.811","4583217.881","936011212","Tel.","ext. 5316","","","","","","",
"92086004222","Il·lustre Col·legi de l'Advocacia de Barcelona","Biblioteca","C","Mallorca","283","283","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.395658","2.164777","430177.881","4583016.938","430269.811","4583217.881","934871128","Fax","","","","","","","",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","24/09","23/06","0111011","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","24/09","23/06","1001111","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","24/09","23/06","1001111","10:00:00","14:00:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","24/09","23/06","1110111","10:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","24/09","23/06","1111101","10:00:00","14:00:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","24/06","31/07","0111011","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","24/06","31/07","1001111","10:00:00","14:00:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","24/06","31/07","1001111","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","24/06","31/07","1110111","10:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","02/09","24/09","0111011","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","02/09","24/09","1001111","10:00:00","14:00:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","02/09","24/09","1001111","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932451266","Fax","","02/09","24/09","1110111","10:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","24/09","23/06","0111011","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","24/09","23/06","1001111","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","24/09","23/06","1001111","10:00:00","14:00:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","24/09","23/06","1110111","10:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","24/09","23/06","1111101","10:00:00","14:00:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","24/06","31/07","0111011","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","24/06","31/07","1001111","10:00:00","14:00:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","24/06","31/07","1001111","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","24/06","31/07","1110111","10:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","02/09","24/09","0111011","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","02/09","24/09","1001111","10:00:00","14:00:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","02/09","24/09","1001111","16:00:00","20:30:00"," ",
"92086004289","Biblioteca Sofia Barat","#","C","Girona","64","64","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.394705","2.17153","430741.412","4582905.696","430833.347","4583106.639","932317767","Centraleta","","02/09","24/09","1110111","10:00:00","20:30:00"," ",
"92086004467","Museu Taurí","#","G.V.","Corts Catalanes","749","749","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.399814","2.181665","431594.077","4583464.825","431686.02","4583665.773","932455803","Tel.","","01/01","31/12","1000001","16:00:00","19:00:00"," ",
"92086004467","Museu Taurí","#","G.V.","Corts Catalanes","749","749","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.399814","2.181665","431594.077","4583464.825","431686.02","4583665.773","932455803","Tel.","","01/01","31/12","1000001","10:00:00","14:00:00"," ",
"92086004467","Museu Taurí","#","G.V.","Corts Catalanes","749","749","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.399814","2.181665","431594.077","4583464.825","431686.02","4583665.773","932455804","Fax","","01/01","31/12","1000001","16:00:00","19:00:00"," ",
"92086004467","Museu Taurí","#","G.V.","Corts Catalanes","749","749","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.399814","2.181665","431594.077","4583464.825","431686.02","4583665.773","932455804","Fax","","01/01","31/12","1000001","10:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/10","31/10","0000000","09:00:00","19:00:00","El preu de l'entrada<br>inclou la visita al<br>Temple, la Sagristia<br>de Ponent i al Museu.<br>El preu varia segons<br>s'adquireixi on-line<br>o a taquilles<p>Entrada gratuïta a<br>la <b>Cripta</b> en horari de misses.<p>L'<b>entrada combinada</b> al Temple Sagrada<br>Família + Casa-Museu Gaudí<br>(Parc Güell) és vàlida<br>per un mes (una visita per monument).<p>Les <b>visites de grups</b><br>cal concretar-les<br>prèviament.<p><b>L'accés general</b> és<br>per la façana del Naixement: c. Marina.<p>La <b>visita a les Torres</b><br>inclou l'accés a una de les dues torres:<br>Naixement o Passió.<br>Els menors poden<br>visitar les torres a<br>partir dels 6 anys,<br>i, fins als 16 anys, han d'anar acompanyats<br>d'un adult.<br>Les persones amb<br>discapacitat funcional<br>o amb cadira de rodes no poden<br>visitar les torres.",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","0000000","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","1111111","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/11","28/02","","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/03","31/03","0000000","09:00:00","19:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","934761010","Fax","","01/04","30/09","0000000","09:00:00","20:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/10","31/10","0000000","09:00:00","19:00:00","El preu de l'entrada<br>inclou la visita al<br>Temple, la Sagristia<br>de Ponent i al Museu.<br>El preu varia segons<br>s'adquireixi on-line<br>o a taquilles<p>Entrada gratuïta a<br>la <b>Cripta</b> en horari de misses.<p>L'<b>entrada combinada</b> al Temple Sagrada<br>Família + Casa-Museu Gaudí<br>(Parc Güell) és vàlida<br>per un mes (una visita per monument).<p>Les <b>visites de grups</b><br>cal concretar-les<br>prèviament.<p><b>L'accés general</b> és<br>per la façana del Naixement: c. Marina.<p>La <b>visita a les Torres</b><br>inclou l'accés a una de les dues torres:<br>Naixement o Passió.<br>Els menors poden<br>visitar les torres a<br>partir dels 6 anys,<br>i, fins als 16 anys, han d'anar acompanyats<br>d'un adult.<br>Les persones amb<br>discapacitat funcional<br>o amb cadira de rodes no poden<br>visitar les torres.",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","0000000","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","","09:00:00","18:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","1111111","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/11","28/02","","09:00:00","14:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/03","31/03","0000000","09:00:00","19:00:00"," ",
"92086004492","Temple Expiatori de la Sagrada Família - Basílica","Museu Temple Expiatori","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.40322","2.174852","431028.134","4583848.328","431120.071","4584049.279","932073031","Tel.","","01/04","30/09","0000000","09:00:00","20:00:00"," ",
"92086004493","Temple Expiatori de la Sagrada Família - Basílica","Arxiu","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.403219","2.174851","431028.021","4583848.219","431119.958","4584049.17","934761010","Fax","","01/01","31/12","0000011","15:30:00","18:00:00"," ",
"92086004493","Temple Expiatori de la Sagrada Família - Basílica","Arxiu","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.403219","2.174851","431028.021","4583848.219","431119.958","4584049.17","934761010","Fax","","01/01","31/12","0000011","09:30:00","14:00:00"," ",
"92086004493","Temple Expiatori de la Sagrada Família - Basílica","Arxiu","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.403219","2.174851","431028.021","4583848.219","431119.958","4584049.17","932073031","Tel.","","01/01","31/12","0000011","15:30:00","18:00:00"," ",
"92086004493","Temple Expiatori de la Sagrada Família - Basílica","Arxiu","C","Mallorca","401","401","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.403219","2.174851","431028.021","4583848.219","431119.958","4584049.17","932073031","Tel.","","01/01","31/12","0000011","09:30:00","14:00:00"," ",
"92086005208","Escola Institut Estudis Superiors d'Empresa de la Universitat de Navarra","Biblioteca","Av","Pearson","21","21","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.393175","2.107983","425427.19","4582788.528","425519.076","4582989.468","932534200","Tel.","Ext. 4423","","","","","","",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","01/10","31/03","1000011","10:00:00","14:00:00","<br>Laccés al recinte és permès fins a mitja hora abans del tancament",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","01/10","31/03","","10:00:00","14:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","01/10","31/03","","10:00:00","14:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","01/10","31/03","1111100","10:00:00","17:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","01/04","30/09","1000011","10:00:00","17:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","18/02","31/03","1111101","10:00:00","19:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","18/02","31/03","1111110","10:00:00","20:00:00","Nit dels Museus",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","18/02","31/03","","10:00:00","14:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","18/02","31/03","1111111","10:00:00","14:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","18/02","31/03","","10:00:00","14:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","18/02","31/03","","10:00:00","14:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","18/02","31/03","","10:00:00","17:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563427","Informació i reserves","dl-dv: 10 a 14 h","18/02","31/03","1111111","10:00:00","17:00:00"," ",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563434","Centraleta","","01/10","31/03","1000011","10:00:00","14:00:00","<br>Laccés al recinte és permès fins a mitja hora abans del tancament",
"92086005213","Museu Reial Monestir de Santa Maria de Pedralbes","#","Bda","Monestir","9","9","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.395605","2.112083","425772.723","4583054.789","425864.612","4583255.731","932563434","Centraleta","","01/10","31/03","","10:00:00","14:00:00"," ",
